Season,TeamA_ID,TeamB_ID,TeamA_Seed,TeamB_Seed,SeedDiff,WinPct_diff,ScoreMargin_diff,PointsScored_diff,PointsAllowed_diff,FGPct_ratio,FG3Pct_ratio,FTPct_ratio,RebMargin_ratio,AssistToTurnover_ratio,Scoring_std_diff,Defense_std_diff,Target
2003,1428,1332,9,8,-1,0.04791666666666672,-1.5170000000000003,-15.485416666666666,-13.96875,0.9913232104121475,0.9769820971867007,0.9072164948453607,0.929142857142857,0.9050522648083624,-0.7779826771722789,0.11387723605876232,1
2003,1448,1190,2,15,13,0.19795657726692206,8.571,-1.289910600255439,-9.860791826309068,1.0,1.0,1.0189445196211095,1.0960380681967559,1.2897196261682242,-0.29425641477804376,-2.06449073737922,1
2003,1462,1407,3,14,11,0.0,3.4669999999999987,-1.1333333333333258,-4.599999999999994,1.0486111111111112,1.0838323353293413,1.0857558139534884,0.9916010762692684,1.1467639015496809,0.48920340486338887,0.0487347734619199,1
2003,1112,1211,1,9,8,0.15092165898617516,6.093,8.149769585253452,2.0564516129032313,0.9808510638297874,0.9335106382978723,0.9722607489597781,1.149310215255784,1.1025878003696858,-1.0601949934268955,-3.8450074370927396,1
2003,1390,1163,4,5,1,0.041935483870967794,-3.342999999999999,-7.775268817204292,-4.432258064516134,0.9305263157894738,0.927461139896373,1.0014836795252227,0.9110319450629292,1.0343781597573305,-4.3998664553877855,-1.058548650145326,0
2003,1181,1141,3,11,8,0.006896551724137945,5.464,2.621839080459779,-2.84137931034482,0.899009900990099,0.9343832020997375,0.9255874673629242,1.0887425432638353,1.1518691588785046,-3.693706913500373,1.53032822503393,1
2003,1242,1113,2,10,8,0.1459770114942529,8.174,5.367816091954012,-2.805747126436785,1.0146443514644352,1.069182389937107,0.9940298507462687,1.1135135135135137,1.0108010801080107,0.22329361235811795,-0.022736560175161458,1
2003,1266,1281,3,6,3,0.14400921658986177,5.424,6.618663594470036,1.1947004608294947,1.095022624434389,1.061624649859944,1.1684370257966616,0.9439408942036713,1.192269573835481,0.5247874029673216,0.6761888043611304,1
2003,1323,1228,5,4,-1,-0.0903225806451613,-5.129999999999999,4.663440860215047,9.79354838709677,0.9238683127572017,1.032520325203252,1.0511756569847857,1.088947712976404,0.9538572458543619,2.3653665264070334,5.655994384415667,1
2003,1328,1143,1,8,7,0.07586206896551728,6.276,-3.31609195402298,-9.59195402298851,0.9592274678111588,1.0450928381962865,1.032069970845481,1.0415204514191068,1.0637732506643047,6.011198931517309,-0.6947495596577955,1
2003,1458,1409,5,13,8,0.04894327030033363,3.7760000000000016,-2.791991101223587,-6.5684093437152455,1.0021598272138228,0.9889807162534435,1.0192572214580469,0.8889309673230902,1.2267441860465116,1.6489486719529989,-0.9958337356064177,1
2003,1448,1120,2,10,8,0.1942528735632184,6.259999999999999,8.313793103448276,2.05402298850575,0.972340425531915,0.9971014492753623,1.1374622356495467,1.2084057971014492,1.1459074733096086,-2.4357663138933603,-2.4608957852003783,0
2003,1257,1139,4,12,8,-0.027586206896551668,5.712000000000001,13.247126436781599,7.535632183908049,0.9684210526315791,0.9278350515463917,0.962655601659751,1.3578189811039811,0.9975903614457831,3.108506550928955,-0.20359755111356215,0
2003,1428,1246,9,1,-8,-0.13958333333333328,-6.705000000000001,-10.797916666666666,-4.09375,0.9383983572895278,1.0730337078651686,0.9957567185289957,0.9001377224487591,0.9026933101650738,-0.6171517334495711,1.2005218544127683,0
2003,1462,1268,3,6,3,0.15476190476190477,-1.6620000000000008,-2.5523809523809575,-0.8904761904761926,0.9762931034482758,0.9095477386934673,1.0610795454545454,0.9736543209876544,0.9395070948469006,0.81053086645937,-2.930407509766763,0
2003,1196,1277,2,7,5,0.16129032258064513,4.968000000000001,8.677419354838719,3.7096774193548328,1.057649667405765,1.0710382513661203,0.9591836734693877,1.0037211965078001,1.310897435897436,2.1107176738933084,-0.9258138878750621,0
2003,1231,1338,7,2,-5,-0.2416666666666667,-12.235999999999999,-4.068749999999994,8.166666666666664,0.850597609561753,0.9720670391061452,1.121069182389937,1.0048272288433742,1.020390824129142,0.004685512408432402,1.4508239249955484,0
2003,1329,1393,6,3,-3,-0.13793103448275856,-3.6900000000000004,-11.379310344827587,-7.689655172413801,0.946808510638298,1.1363636363636362,0.9393939393939394,0.8845099133642342,0.7597816196542311,-1.6612141092720378,0.019627620499360177,0
2003,1400,1345,1,9,8,0.1428571428571428,3.6790000000000003,7.107142857142861,3.4285714285714306,1.0274599542334097,1.060790273556231,0.952063914780293,1.2499926160025991,1.2189616252821671,-2.7582595463609376,3.651327274279012,1
2003,1323,1112,5,1,-4,-0.18317972350230416,-6.061,-5.117511520737324,0.9435483870967687,0.9739696312364425,1.0854700854700856,1.0841654778887304,0.8934401345134397,1.1089689857502094,2.4434648089780726,6.2639417935959685,0
2003,1181,1242,3,2,-1,0.033333333333333326,-3.4000000000000004,0.63333333333334,4.033333333333346,0.9360824742268041,1.0470588235294116,1.0645645645645645,0.8948300970873785,0.8780053428317008,-2.783652268106117,-0.9894311907209765,0
2003,1458,1246,5,1,-4,-0.14762931034482762,-1.404,-6.807112068965523,-5.404094827586206,0.9527720739219713,1.0084269662921348,1.0480905233380482,0.8874186492398262,1.0999131190269331,-2.0277061081510617,0.849266540704086,0
2003,1338,1266,2,3,1,0.0452380952380953,5.052999999999999,-3.7928571428571445,-8.845238095238095,1.037190082644628,0.9445910290237467,0.8259740259740259,0.9862287850668388,0.9783873649210307,-1.9610710882347853,-3.1555660758231348,0
2003,1277,1268,7,6,-1,-0.06566820276497698,-7.671,-13.559907834101395,-5.889400921658989,0.9719827586206896,0.9195979899497487,1.044034090909091,0.8625925925925927,0.6990291262135923,-2.974573167416356,-2.627015953197633,1
2003,1328,1139,1,12,11,-0.027586206896551668,3.3449999999999998,2.580459770114942,-0.7643678160919549,0.9410526315789475,1.0154639175257731,0.979253112033195,1.3152763498422377,0.9646586345381526,5.970351024736666,-2.291748386210088,1
2003,1393,1120,3,10,7,0.1942528735632184,5.674,10.00344827586207,4.329885057471273,1.0,0.9565217391304349,1.0468277945619333,1.1944057971014492,1.3036773428232502,-0.9748721785331522,-3.7243219835043444,1
2003,1163,1400,5,1,-4,-0.08571428571428574,-1.5460000000000012,1.1761904761904702,2.721428571428575,1.0579064587973273,1.1060171919770774,0.9426573426573428,1.00817561021715,0.9157407407407406,4.443287890685987,-4.41789550808064,0
2003,1242,1112,2,1,-1,-0.1261904761904762,0.0030000000000001137,-3.8809523809523796,-3.88333333333334,1.052060737527115,0.9686609686609687,0.950071326676177,0.9621447420658089,0.9413243922883486,1.8126373863776664,3.3289461526215636,1
2003,1246,1266,1,3,2,0.0848214285714286,2.724,-0.8616071428571388,-3.5848214285714306,1.006198347107438,0.9393139841688654,0.9181818181818181,0.996019258183383,0.9567747298420615,0.7521982280138584,-2.0342565731664592,0
2003,1328,1393,1,3,2,-0.027586206896551668,0.7929999999999993,-8.936781609195393,-9.729885057471272,0.9510638297872341,1.1939393939393939,1.0216450216450217,0.9003324677845997,1.0928116469517744,0.3306360963202444,0.566074743119847,0
2003,1400,1277,1,7,6,0.17281105990783407,3.9210000000000003,11.631336405529964,7.710829493087559,0.9955654101995566,0.953551912568306,0.9727891156462585,1.2114212108200944,1.153846153846154,0.2810890894529887,3.9125442861417667,1
2003,1242,1266,2,3,1,-0.05476190476190468,4.253,2.94047619047619,-1.3119047619047706,1.0020661157024793,0.8970976253298154,0.864935064935065,1.1081524516528147,0.9334995843724023,0.03757618958802311,0.4772637062951528,1
2003,1393,1400,3,1,-2,0.041871921182266014,0.02800000000000047,1.2463054187192029,1.2179802955665053,1.0467706013363027,0.9455587392550144,0.9692307692307692,0.9736773705725291,1.0175925925925926,3.432256125053277,-5.561288838046526,1
2003,1393,1242,3,2,-1,0.060919540229884994,-4.76,-1.2298850574712645,3.529885057471276,0.9690721649484536,0.9705882352941176,1.0405405405405403,1.0001699029126212,0.9786286731967943,1.2466519490092018,-3.5376352274587433,1
2004,1197,1250,16,16,0,-0.17619047619047623,-4.045999999999999,6.242857142857133,10.288095238095238,0.981042654028436,1.0028901734104045,0.9944211994421199,0.9539416406886286,0.8782201405152225,-2.0452290844250687,-1.062128356517741,1
2004,1356,1104,9,8,-1,0.27586206896551724,3.619999999999999,-0.9310344827586192,-4.551724137931039,0.9823399558498896,0.8590078328981724,0.9842632331902718,1.0029453412630982,1.307606263982103,-1.054816035230969,-2.5707449433603724,0
2004,1436,1163,15,2,-13,-0.08484848484848495,-10.852,-12.690909090909088,-1.8393939393939363,0.8856548856548857,0.82,1.1022727272727273,0.8156872376529428,0.8760393046107332,-3.273101671542385,1.639743977469518,0
2004,1173,1177,10,7,-3,0.050000000000000044,0.6749999999999998,-2.89791666666666,-3.5729166666666714,0.9617021276595745,0.9008264462809918,0.9517045454545455,1.0604749811626155,1.0234833659491194,0.7933055565322658,-3.8012737957503573,0
2004,1181,1106,1,16,15,0.3104166666666667,13.948,18.31666666666667,4.368749999999999,1.1161137440758293,1.1017964071856288,1.1126331811263317,1.0517306409028926,1.6817420435510888,0.31426152104384997,3.5951390151020224,1
2004,1211,1434,2,15,13,0.3448275862068966,15.586000000000002,10.068965517241367,-5.517241379310349,1.15990990990991,1.3226837060702874,1.0632911392405064,1.0278283958973289,1.410283315844701,-0.41608730798434834,-0.5825595692977181,1
2004,1264,1196,12,5,-7,0.16091954022988508,3.064,-2.621839080459779,-5.685057471264372,0.9151138716356108,0.968421052631579,1.0092961487383798,0.9913270964256263,0.7484220018034264,-1.595449108933396,-2.0094776092982656,1
2004,1431,1268,13,4,-9,0.12528735632183907,2.641,-1.8839080459770088,-4.52528735632184,1.0680272108843536,1.1283582089552238,1.1916932907348243,0.8275903614457831,1.2955771305285868,4.512492438544593,-3.3198176652330798,0
2004,1277,1305,7,10,3,-0.11264367816091947,-5.23,-4.051724137931032,1.1781609195402183,1.0879120879120878,1.188235294117647,1.0770308123249301,0.7842900146653975,0.919634703196347,0.002392375617349174,-0.7982502745406883,0
2004,1102,1314,11,6,-5,0.1428571428571428,2.143,-22.89285714285714,-25.035714285714278,1.0454545454545454,1.076271186440678,1.0426470588235293,0.5375,1.0459965928449746,-2.8653754513975187,-3.843346721629951,0
2004,1112,1371,9,8,-1,0.011083743842364546,1.282,15.231527093596057,13.949507389162562,1.0566448801742918,1.0847457627118644,1.096234309623431,1.0668068019511143,1.2529761904761905,3.1444768887216537,0.21309505772792825,0
2004,1386,1251,1,16,15,0.4158986175115208,14.544,9.043778801843331,-5.5,1.1217798594847774,1.338815789473684,1.0292825768667642,0.8807606922192206,1.621125143513203,-1.672596775540951,-3.4401830575504793,1
2004,1427,1390,16,1,-15,-0.3952380952380953,-13.447000000000001,-1.5047619047619065,11.942857142857136,0.8884297520661157,0.9863387978142076,0.9335106382978723,1.0330578512396695,0.628839590443686,5.393656073912595,0.18051051436782295,0
2004,1140,1393,12,5,-7,-0.04629629629629628,0.7080000000000002,-0.7433862433862402,-1.4510582010582027,1.0518358531317493,1.1057692307692306,1.1462264150943395,0.8645032735553657,0.8726061615320566,-2.328429688797998,-1.316835744498528,0
2004,1400,1343,3,14,11,0.03589743589743599,5.041,14.63333333333334,9.592307692307699,0.9206680584551149,1.0465116279069768,0.9494382022471911,1.345510091325685,1.199588477366255,6.36063876331197,3.5407340166426007,1
2004,1403,1150,8,9,1,-0.03663793103448276,-0.9279999999999999,-5.93857758620689,-5.010775862068968,1.031111111111111,0.988338192419825,1.1441860465116278,0.8306662431897585,1.117091595845137,-1.240210947482586,-4.158206403336333,1
2004,1433,1448,13,4,-9,0.08809523809523812,-0.9460000000000006,-13.021428571428572,-12.076190476190469,1.0042372881355932,1.0078328981723237,0.847124824684432,1.0052482949701618,0.7547709923664122,3.2112138495245386,-3.804141062042932,0
2004,1130,1428,6,11,5,-0.02318548387096775,-2.29,3.8467741935483843,6.137096774193552,0.9598308668076111,0.811704834605598,0.9523141654978963,1.054437869822485,1.3211111111111111,-0.5554788179680994,0.8464137921049915,1
2004,1153,1190,4,13,9,-0.027586206896551668,6.31,-1.0310344827586135,-7.341379310344827,0.9849137931034483,1.0845070422535212,0.9867060561299852,0.9878856961085782,1.3932702418506835,0.4688407634589886,0.6669537667188248,1
2004,1320,1210,14,3,-11,-0.02909482758620685,-6.815,-8.855603448275858,-2.0398706896551744,0.9340425531914894,0.9358288770053476,1.0606060606060608,0.9295150657877179,1.0068627450980392,4.138143402685386,-4.908124724985749,0
2004,1228,1293,5,12,7,-0.033333333333333326,-1.6669999999999998,-8.266666666666666,-6.6000000000000085,0.9375000000000001,1.027027027027027,0.9761570827489481,0.9316334958569791,0.9772893772893774,-1.6834990615867156,-0.48342266140964973,1
2004,1242,1227,4,13,9,-0.05990783410138245,-0.8049999999999997,4.857142857142861,5.6624423963133665,1.0153508771929824,0.8524173027989822,1.115141955835962,1.0879781112490128,1.0187393526405453,1.6894797909209345,0.4288828569242469,1
2004,1197,1246,16,1,-15,-0.4,-12.2,-1.0333333333333456,11.166666666666671,0.8827292110874201,0.9774647887323944,1.0244252873563218,0.9479250969776463,0.6970260223048327,-2.881534352089835,4.942403697092711,0
2004,1376,1272,10,7,-3,-0.05303030303030298,0.5089999999999995,-2.662337662337663,-3.170995670995673,1.033175355450237,0.9166666666666667,1.0181268882175227,0.941098764472764,1.0171945701357468,0.6323457056746449,3.7101972088001016,0
2004,1280,1284,2,15,13,0.2366071428571429,8.946,8.325892857142861,-0.6205357142857082,1.1169451073985681,1.0114285714285713,0.8887399463806971,1.224179775280899,0.8592233009708737,-1.1511383226043694,-1.1992169872070466,1
2004,1418,1301,14,3,-11,0.0026525198938991412,-1.7530000000000001,2.924403183023884,4.6777188328912445,1.0243362831858407,1.0845481049562682,0.8609022556390977,0.996767880441229,1.025925925925926,3.338066969056502,1.3267108194611854,0
2004,1186,1329,15,2,-13,-0.32512315270935965,-12.417,-7.956896551724142,4.460591133004932,0.9298245614035087,0.9947089947089947,1.0115107913669066,0.8528634113411342,0.8644351464435145,2.2302168244900322,-0.6198913378072124,0
2004,1344,1334,5,12,7,-0.05238095238095242,1.8120000000000003,2.3333333333333286,0.5214285714285722,0.9658848614072496,1.036619718309859,0.9715447154471545,1.001133212059762,1.0502958579881656,3.1572669253207284,2.4079975605920323,0
2004,1338,1416,3,14,11,0.04741379310344829,4.471,-1.6422413793103487,-6.113146551724135,1.0502183406113537,0.8898305084745763,0.9017980636237898,1.0096206858529053,1.0979147778785132,-1.3062715096390605,2.2177301819119304,1
2004,1412,1449,9,8,-1,0.056321839080459846,4.351999999999999,-6.881609195402305,-11.233333333333334,0.9568034557235421,0.9295774647887325,0.9159663865546219,0.9896610169491525,1.2213812677388836,-1.3743661243531697,-1.3251753292365276,1
2004,1435,1444,6,11,5,-0.16666666666666674,-4.167,-5.366666666666674,-1.2000000000000028,0.9697624190064794,0.95,0.9902777777777778,0.9368969053190651,1.1203783319002578,0.878375099627176,0.046431244551795814,1
2004,1458,1350,6,11,5,0.17500000000000004,6.436000000000001,4.10208333333334,-2.3333333333333357,1.095354523227384,1.0784313725490198,0.9903314917127072,0.9294595280385688,1.4489795918367345,2.0637958499087574,-0.4534628066697355,1
2004,1462,1257,7,10,3,0.007314524555903867,-4.318,-2.851619644723101,1.467084639498438,1.05,1.0914454277286134,0.9077540106951872,0.9355144868313517,0.9799453053783045,-2.9576965967887077,2.6934560353375474,1
2004,1104,1390,8,1,-7,-0.3804597701149426,-8.474,-1.7264367816091948,6.748275862068965,0.9359504132231405,1.046448087431694,0.9295212765957446,0.9727272727272729,0.7627986348122867,3.278181089941601,2.0309451187901786,1
2004,1177,1163,7,2,-5,-0.11818181818181828,-11.951999999999998,-8.224242424242433,3.7272727272727337,0.9771309771309771,0.9075,1.1428571428571428,0.8000580512637314,0.7724867724867726,-5.062836433757104,1.1249170794923486,0
2004,1181,1371,1,8,7,0.1651785714285714,6.960000000000001,7.464285714285708,0.5044642857142918,1.026143790849673,1.03954802259887,1.0195258019525801,0.9769046271592962,0.996031746031746,0.21132367405491337,2.406868737974989,1
2004,1305,1211,10,2,-8,-0.19770114942528738,-7.081000000000001,-6.84482758620689,0.23563218390805218,0.883495145631068,0.8212560386473431,0.9444444444444444,0.9843983486563838,0.8147321428571428,1.0933680633008116,2.233240949205822,1
2004,1386,1403,1,8,7,0.2767857142857143,9.317,4.379464285714292,-4.9375,1.0323275862068964,1.2005899705014749,0.9525745257452574,0.9685,1.1935756551141166,-0.47116474347908976,-0.7428163753755008,1
2004,1393,1268,5,4,-1,0.1166666666666667,0.5070000000000006,-4.438095238095229,-4.945238095238096,1.0498866213151927,0.9313432835820895,1.0159744408945688,0.9311566265060242,1.2955771305285868,4.911363358518688,-3.180888491290478,1
2004,1400,1314,3,6,3,0.12380952380952381,3.1260000000000003,-5.938095238095229,-9.064285714285703,0.9545454545454545,1.0169491525423728,0.9941176470588236,1.035,0.9931856899488927,1.187910177907403,-2.612071448292646,1
2004,1448,1264,4,12,8,-0.1490147783251231,-2.718,9.47660098522168,12.19458128078817,1.0678733031674208,1.0407608695652175,0.9381578947368421,1.0767024267110321,1.2626506024096387,-1.6604896138622678,4.353421641544223,1
2004,1130,1210,6,3,-3,0.0,-5.781000000000001,-9.3125,-3.53125,0.9659574468085107,0.8529411764705882,0.9797979797979799,0.9749659718700792,1.165686274509804,3.6417316475932138,-2.434761396778299,0
2004,1153,1228,4,5,1,0.0,4.2669999999999995,4.366666666666674,0.10000000000000142,0.9827956989247312,1.1257309941520468,0.9597701149425288,1.0657763033717507,0.9932533733133433,-1.0719657952312946,2.0175511094375977,0
2004,1334,1242,12,4,-8,0.05238095238095242,-1.3120000000000003,-5.69047619047619,-4.378571428571433,1.0129589632829372,1.0597014925373134,1.043847241867044,0.8693837338933397,0.8478260869565217,-1.2083917486835407,-2.237087983021472,0
2004,1272,1329,7,2,-5,-0.14655172413793105,-6.667000000000001,-4.635467980295573,2.0320197044335018,0.8226120857699805,0.9523809523809523,0.9525179856115109,1.0859304680468047,0.9246861924686192,-0.10987933316781273,-2.993864447938961,0
2004,1458,1338,6,3,-3,-0.07499999999999996,-0.8140000000000001,-0.24166666666666003,0.5729166666666643,0.9313929313929314,1.0476190476190477,1.0996932515337423,0.900122866894198,1.1139554087530965,-0.26667791875821045,-0.3473330541972093,0
2004,1246,1412,1,9,8,0.17701149425287355,2.7810000000000006,-1.418390804597692,-4.200000000000003,1.0586907449209932,1.0757575757575757,1.0642201834862384,1.022806416623851,0.833462432223083,2.7583704994462632,-0.4242441169154407,0
2004,1301,1435,3,6,3,-0.010344827586206806,-0.9619999999999997,-0.4885057471264389,0.47356321839080806,1.0066815144766148,0.9501385041551248,1.1192145862552596,0.9464260657255913,0.8288564850345358,-1.6112254551809322,-2.1735633723677346,0
2004,1462,1280,7,2,-5,-0.1958874458874459,-2.76,-6.682900432900439,-3.922077922077925,0.9423076923076923,1.0451977401129944,1.0241327300150829,0.868517022786793,1.2146892655367232,1.2245200197979322,3.0351746850691494,1
2004,1393,1104,5,8,3,0.1637931034482759,1.3479999999999999,0.7216748768472883,-0.6268472906403986,1.022075055187638,0.814621409921671,0.9098712446351932,1.094392523364486,1.3434004474272931,2.4366256805792226,-1.2515587278440794,0
2004,1435,1163,6,2,-4,-0.11818181818181828,-6.052,-5.257575757575765,0.7939393939393966,0.9334719334719336,0.9025,1.1574675324675325,0.7955925694382425,0.9848828420256992,-2.509124260381075,0.7560106295602917,0
2004,1338,1329,3,2,-1,-0.02155172413793105,-1.529,-9.331896551724142,-7.802801724137929,0.9376218323586744,0.8333333333333334,0.9381294964028778,1.0301811431143115,1.0133891213389121,-0.3038657754584122,-2.801801100919336,0
2004,1448,1386,4,1,-3,-0.2857142857142857,-8.107000000000001,6.035714285714278,14.142857142857139,0.9853862212943633,0.9410319410319411,1.0142247510668563,1.1399070727929788,0.7422096317280454,0.1190116488166666,3.0864112420371352,0
2004,1181,1228,1,5,4,0.043749999999999956,5.048,7.216666666666669,2.168750000000003,1.0129032258064514,1.0760233918128654,1.0502873563218391,1.0366917379243288,0.752623688155922,-2.213357757571849,1.4186856424611776,1
2004,1210,1305,3,10,7,-0.014583333333333282,1.4480000000000004,2.5625,1.1145833333333286,1.0329670329670328,1.0999999999999999,0.9705882352941176,0.9640311832660098,0.9315068493150686,-2.6090168974494246,1.6611239019336814,1
2004,1242,1412,4,9,5,0.024630541871921152,-0.8729999999999993,0.30541871921182917,1.1785714285714306,1.0451467268623025,1.0151515151515151,1.081039755351682,1.1009590683336188,0.9264136328427576,0.9176170226254641,0.7876508298787268,1
